Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bulgaria,BGR,Agricultural land (sq. km),AG.LND.AGRI.K2,50295.2,50300,50370,50470,50470,50220,50029.9,..
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1,98.7,99.2,99.7,99.8,100,100,..
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96,97.4,98.4,99.4,99.5,99.6,100,..
Bulgaria,BGR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5387.98742053318,5353.90873037752,5395.41761287984,5304.93248351015,5560.98450033278,5536.49852430675,5360.50343468088,..
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.74592676054861,2.33015213407045,3.79331765354152,-3.13323303076419,7.82817232822165,4.0838640915123,1.68151074972904,3.38709063847314
Bulgaria,BGR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7900,8860,9920,10090,11720,13100,14240,15370
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,8696.68930427924,9849.38397225174,10353.7204584127,10760.211975413,12966.1457543396,13999.1949530956,15853.208636704,17596.0173663521
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.1152395764986,3.74323820792699,5.26897872493906,-2.15683103882644,8.54724211432547,4.76332108962356,1.97332516316222,3.47015122309477
Croatia,HRV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-21.7556902379327,-26.0473034849065,-25.1893970928587,-28.4391182004362,-27.1270750428745,-26.5946818961355,-22.308063737325,-22.2447926205897
Croatia,HRV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,18.7971,17.7661,17.9722,17.1915,17.5067,17.6346,18.6644,18.6796
Croatia,HRV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.65112768894595,4.45402410514506,4.5506268056586,4.39207849561316,4.5132213846884,4.57371420212618,4.83573016043274,4.83151414825927
Croatia,HRV,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0905,0.0902,0.0913,0.0984,0.0717,0.0355,0.0248,0.0179
Croatia,HRV,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,2.8247,2.7493,2.6611,2.7291,2.8581,2.723,2.5993,2.5892
Croatia,HRV,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,1.3457,1.311,1.0587,0.8805,0.8995,0.8692,0.8869,0.8751
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2.3134,2.3336,2.3223,2.3334,2.3669,2.2819,2.4256,2.4016
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2.51,2.3522,2.471,2.5997,2.2117,1.837,2.0149,2.0202
Croatia,HRV,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,3.1398,2.5932,2.8573,2.8449,2.9367,3.2425,3.2292,2.7402
Croatia,HRV,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,6.5731,6.3365,6.5107,5.7055,6.1622,6.6454,7.4837,8.0351
Croatia,HRV,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0,0,0,0,0,0,0,0
Croatia,HRV,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,0.0539,0.0521,0.0542,0.0505,0.0478,0.0508,0.0479,..
Croatia,HRV,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-5.6137,-5.5375,-5.8019,-6.2656,-5.9243,-5.618,-5.8158,..
Croatia,HRV,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0.0923,0.0923,0.0923,0.0923,0.0923,0.0923,0.0923,..
Croatia,HRV,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,1.3293,0.4987,0.5157,0.875,0.5112,0.7946,0.7946,..
Croatia,HRV,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-5.1676,-5.6561,-5.8919,-5.8773,-5.9294,-5.0736,-5.6701,..
Croatia,HRV,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,1.22,1.3476,1.4624,1.568,1.6931,1.8079,1.9231,2.0382
Croatia,HRV,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,4.3642,4.1733,4.1524,4.1319,4.003,3.9312,3.9249,3.915
Croatia,HRV,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,1.71,1.6049,1.6298,1.6191,1.6247,1.5753,1.512,1.4934
Croatia,HRV,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,0.3933,0.3753,0.3646,0.3701,0.401,0.3642,0.3519,0.3517
Croatia,HRV,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,0.3348,0.3245,0.3172,0.3006,0.2957,0.2854,0.2798,0.2757
Croatia,HRV,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,0.0038,0.0041,0.0044,0.0051,0.0053,0.005,0.0051,0.0051
Croatia,HRV,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,0.0015,0.0015,0.0015,0.0016,0.0015,0.0013,0.002,0.0019
Croatia,HRV,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,0.0073,0.0089,0.0108,0.0118,0.0131,0.0152,0.0149,0.0146
Croatia,HRV,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,0.0138,0.0134,0.0128,0.0104,0.0111,0.0103,0.0102,0.0105
Croatia,HRV,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,1.8997,1.8405,1.8112,1.8131,1.6506,1.6745,1.749,1.7621
Croatia,HRV,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0658,0.063,0.0654,0.0582,0.063,0.0679,0.0756,0.0815
Croatia,HRV,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.0747,0.0766,0.0776,0.0813,0.0833,0.0853,0.0874,0.0897
Croatia,HRV,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0105,0.0128,0.0156,0.0151,0.0176,0.0203,0.0188,0.0172
Croatia,HRV,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.8883,0.8951,0.8817,0.9222,0.8524,0.7792,1.112,1.0646
Croatia,HRV,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0054,0.0058,0.006,0.0069,0.0071,0.0067,0.0068,0.0068
Croatia,HRV,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0016,0.0016,0.0014,0.001,0.001,0.0011,0.0009,0.0009
Croatia,HRV,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,0.1012,0.1008,0.0993,0.1028,0.1059,0.1039,0.1025,0.1069
Croatia,HRV,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,1.2592,1.2689,1.2769,1.3561,1.2049,0.9567,0.8859,0.8414
Croatia,HRV,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,21.6204,20.0556,20.119,19.5577,19.6086,20.3211,21.1323,..
Croatia,HRV,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,6.62838461951494,6.4460141271443,6.58605506166775,6.4981250348091,6.58368782935518,6.5863756506376,6.94419183322167,6.94268273757178
Croatia,HRV,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,26.788,25.7117,26.0109,25.435,25.538,25.3947,26.8024,26.8418
Croatia,HRV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.7613905967833,20.0014497847215,15.914853988952,16.1208592960264,..,..,..,..
Croatia,HRV,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.7796052732656,..,..,..,..,..,..,..
Croatia,HRV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,0,..,..,..,..,..,..,..
Croatia,HRV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,5.90490081153748,..,..,..,..,..,..,..
Croatia,HRV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,73.9020043925455,..,..,..,..,..,..,..
Croatia,HRV,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.296263406886023,0.399806119405091,0.282884644363526,0.131149889502535,0.313411791737306,..,..,..
Croatia,HRV,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.73,9.51,8.11,8.71,10.14,8.71,11.47,..
Croatia,HRV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2159.96952184034,2127.63878608554,2173.19836034448,2104.84530641676,2212.49721053261,2154.95483266747,2237.23369863861,..
Croatia,HRV,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,3.26,3.08,3.01,3.16,2.91,2.75,..,..
Croatia,HRV,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,41.2622261,..
Croatia,HRV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0,0,0,0,0,0,0,..
Croatia,HRV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,29.8,32.8,31.6,32.4,34.1,..,..,..
Croatia,HRV,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,11108563914.4546,11895726078.8436,12032908259.2224,11647900235.636,13514397361.1599,14286126204.105,18113262573.0823,17845064743.7472
Croatia,HRV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,..
Croatia,HRV,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Croatia,HRV,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,30.362351749701,30.6417184001287,30.8158937955195,30.9529652573554,31.0859868648713,31.1360106733211,30.9637069873079,30.7662073679666
Croatia,HRV,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..
Croatia,HRV,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Croatia,HRV,Urban population,SP.URB.TOTL,2259186,2237430,2223635,2212641,2202034,2197629,2209406,2223680
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.9009887365155,56.093170097094,56.303247958306,56.5284863367411,56.7683502560171,56.9977571733605,57.2431560672198,57.5158981711443
Croatia,HRV,Urban population growth (annual %),SP.URB.GROW,-1.29942548529598,-0.967668565244336,-0.618464154693749,-0.495641953143935,-0.480534599299897,-0.200242676400383,0.534464919585319,0.643978002206276
Croatia,HRV,Forest area (% of land area),AG.LND.FRST.ZS,34.5151954828104,34.5598956472018,34.6045672217854,34.6517155110793,34.6963902787706,34.7410650464618,34.785739814153,..
Croatia,HRV,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.278932187391255,0.254506149251206,0.241443273100307,0.252537598880259,0.2176446256734,..,..,..
Croatia,HRV,Land area (sq. km),AG.LND.TOTL.K2,55964,55964,55964,55960,55960,55960,55960,..
Croatia,HRV,Forest area (sq. km),AG.LND.FRST.K2,19316.084,19341.1,19366.1,19391.1,19416.1,19441.1,19466.1,..
Croatia,HRV,Population density (people per sq. km of land area),EN.POP.DNST,72.2144056893717,71.2739439639768,70.5701879779859,69.946497498213,69.3170300214439,68.8999463902788,68.9722301644031,..
Croatia,HRV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..
Croatia,HRV,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.6,23.6,23.6,23.9,23.9,23.9,23.9,24.1
Croatia,HRV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,38.3,38.3,38.3,38.4,38.4,38.5,38.5,38.4
Croatia,HRV,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.7493388606962,26.5170466728611,26.8744192695304,26.8942101501072,26.3759828448892,25.8756254467477,26.554681915654,..
Croatia,HRV,Agricultural land (sq. km),AG.LND.AGRI.K2,14970,14840,15040,15050,14760,14480,14860,..
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,..
Croatia,HRV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,..
Croatia,HRV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4249.01525632039,4310.8473152785,4363.71186436386,4164.06290317883,4506.59593331341,4475.52041281852,4484.04352063873,..
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.28396321643012,2.91107593407843,3.10152683894853,-8.31086401501189,12.6322190351024,7.29445343642668,3.76164540703459,3.82688702890739
Croatia,HRV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,13350,14670,15800,15130,17420,19370,20750,22250
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,13901.7878144679,15460.3669595491,15563.5987295029,14807.5608543265,17788.7865816658,18465.5414420364,22184.2279304842,24050.4397933135
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.95688757968964,4.26899051902303,4.12969919836404,-7.48668905832953,13.6550314478241,7.94395699321689,3.65290188342374,3.65195341396083
Cyprus,CYP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,58.7170201758924,55.5009484393861,55.5613036730471,46.6287290912226,49.1464045525091,55.6971029487843,55.2681496809795,58.2406449387826
Cyprus,CYP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,7.3632,7.214,7.2168,6.8024,6.9192,7.2231,7.2032,7.3411
Cyprus,CYP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.87048294831676,5.67702050070156,5.60889302704421,5.22358661605671,5.25252617267475,5.425313774533,5.35563459868429,5.40469504859816
Cyprus,CYP,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0036,0.0058,0.0039,0.0057,0.0035,0.0008,0.0006,0.0005
Cyprus,CYP,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,0.5479,0.4776,0.5544,0.5217,0.4929,0.5216,0.4675,0.4793
Cyprus,CYP,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,0,0,0,0.0193,0,0.0074,0.0057,0.0057
Cyprus,CYP,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,0.6211,0.5524,0.5609,0.5872,0.5622,0.5725,0.5642,0.5492
Cyprus,CYP,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,0.9213,0.8578,0.8111,0.9068,0.8916,1.1425,1.1419,1.1557
Cyprus,CYP,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,3.2647,3.304,3.2511,2.9893,3.0646,3.0943,3.0489,3.1263
Cyprus,CYP,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2.0045,2.0165,2.0354,1.7724,1.9044,1.884,1.9745,2.0245
Cyprus,CYP,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,..,..,..,..,..,..,..
Cyprus,CYP,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,0.008,0.008,0.0081,0.0081,0.0081,0.0081,0.0081,..
Cyprus,CYP,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-0.1844,-0.1809,-0.1762,-0.1782,-0.1212,-0.1776,-0.1879,..
Cyprus,CYP,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0,0,0,0,0,0,..,..
Cyprus,CYP,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,-0.1546,-0.1536,-0.1526,-0.1516,-0.1515,-0.1514,-0.1514,..
Cyprus,CYP,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-0.3086,-0.3042,-0.2988,-0.3004,-0.2447,-0.3007,-0.3119,..
Cyprus,CYP,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,0.3287,0.351,0.3737,0.3816,0.3973,0.4127,0.4257,0.4399
Cyprus,CYP,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,1.0604,1.0802,1.0938,1.127,1.1411,1.1344,1.1963,1.2786
Cyprus,CYP,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,0.3942,0.4035,0.4188,0.4571,0.4639,0.4489,0.4511,0.4597
Cyprus,CYP,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,0.0095,0.0094,0.01,0.0101,0.0096,0.0105,0.0089,0.0089
Cyprus,CYP,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,0.0069,0.0044,0.0037,0.0032,0.0036,0.0056,0.0031,0.0031
Cyprus,CYP,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,0.0021,0.0025,0.0026,0.0032,0.0037,0.0037,0.0035,0.0035
Cyprus,CYP,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,..,..,..,..,..,..,..,..
Cyprus,CYP,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,0.0023,0.0023,0.0023,0.0023,0.0022,0.0023,0.0022,0.0023
Cyprus,CYP,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,0.0041,0.004,0.004,0.0034,0.0036,0.0036,0.0037,0.0038
Cyprus,CYP,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,0.6413,0.6541,0.6524,0.6478,0.6545,0.6598,0.7239,0.7973
Cyprus,CYP,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0174,0.0176,0.0179,0.0159,0.0172,0.017,0.0179,0.0185
Cyprus,CYP,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.0248,0.0269,0.0286,0.0288,0.0289,0.0294,0.0303,0.0313
Cyprus,CYP,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0051,0.0051,0.0051,0.005,0.0049,0.005,0.0049,0.005
Cyprus,CYP,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.0819,0.0823,0.0829,0.0824,0.0835,0.0838,0.0831,0.0833
Cyprus,CYP,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0029,0.0033,0.0036,0.0042,0.0048,0.0048,0.0046,0.0046
Cyprus,CYP,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0001,0.0001,0,0.0001,0,0.0001,0,0
Cyprus,CYP,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,0.0089,0.0082,0.0089,0.0094,0.0089,0.0086,0.0075,0.0077
Cyprus,CYP,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,0.1397,0.1457,0.1456,0.1562,0.1505,0.1365,0.1341,0.1332
Cyprus,CYP,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,8.7243,8.6302,8.6781,8.3125,8.5116,8.7547,8.7959,..
Cyprus,CYP,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.20169021944948,7.03088050477794,6.97684178783854,6.61387586225962,6.6471116495826,6.80156530491148,6.77171934666492,6.87868940323143
Cyprus,CYP,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,9.0329,8.9344,8.9769,8.6129,8.7563,9.0554,9.1078,9.3432
Cyprus,CYP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.1071226081124,15.24949999422,15.0066614653737,13.508701890821,..,..,..,..
Cyprus,CYP,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,..,..,..,..,..,..,..
Cyprus,CYP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,0,..,..,..,..,..,..,..
Cyprus,CYP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,0,..,..,..,..,..,..,..
Cyprus,CYP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,91.5413027946999,..,..,..,..,..,..,..
Cyprus,CYP,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0,0,0,0,0,..,..,..
Cyprus,CYP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.59,4.8,4.97,5.64,6.25,6.6,7.44,..
Cyprus,CYP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1794.01732213218,1773.61456364017,1758.05457120745,1638.57191138119,1666.21660995085,1682.70492545045,1672.78575414138,..
Cyprus,CYP,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.85,2.7,2.57,2.54,2.45,2.36,..,..
Cyprus,CYP,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,..,39.31396103
Cyprus,CYP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0,0,0,0,0,0,0,..
Cyprus,CYP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.9,12,12,15,15.6,..,..,..
Cyprus,CYP,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2603800697.23883,3096256021.38944,3350294869.67074,3277053498.20561,3486915341.80018,3238886127.56207,3975336274.3826,4190903679.00941
Cyprus,CYP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,..
Cyprus,CYP,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..
Cyprus,CYP,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..
Cyprus,CYP,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Cyprus,CYP,Urban population,SP.URB.TOTL,838994,849177,859081,868834,878274,887617,896749,905735
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.8907450570326,66.8255530496405,66.7677357070518,66.7180443478713,66.6718365394971,66.6694829407584,66.6739477522639,66.6824259192483
Cyprus,CYP,Urban population growth (annual %),SP.URB.GROW,1.27050112598286,1.20640900767097,1.15955680836967,1.12888696208826,1.08065349911939,1.05817258031071,1.02356576272263,0.997076750311744
Cyprus,CYP,Forest area (% of land area),AG.LND.FRST.ZS,18.6785714285714,18.6764069264069,18.6742424242424,18.6720779220779,18.6699134199134,18.6677489177489,18.6655844155844,..
Cyprus,CYP,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.00129440300345047,0.000958143995037843,0.00081055766746727,0.000806848746242535,0.000839544041055134,..,..,..
